,model,category,l2_category,question_id,,blind,inst blind,Acc_Visual,Acc_Blind_inst,MG_Acc,Delta_Inst
13249,InternVL3.5‑8B | SFT‑Blind VQA,math,statistical reasoning,1244,0.0,,0.0,0.0,0.0,0.0,
13250,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1250,0.0,,0.0,0.0,0.0,0.0,
13251,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1251,0.0,,0.0,0.0,0.0,0.0,
13252,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1252,0.0,,0.0,0.0,0.0,0.0,
13253,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1253,100.0,,100.0,100.0,100.0,0.0,
13254,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1256,100.0,,100.0,100.0,100.0,0.0,
13255,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1257,0.0,,0.0,0.0,0.0,0.0,
13256,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1258,100.0,,0.0,100.0,0.0,100.0,
13257,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1259,100.0,,0.0,100.0,0.0,100.0,
13258,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1260,0.0,,0.0,0.0,0.0,0.0,
13259,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1262,0.0,,0.0,0.0,0.0,0.0,
13260,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1263,0.0,,0.0,0.0,0.0,0.0,
13261,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1266,0.0,,0.0,0.0,0.0,0.0,
13262,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1269,100.0,,0.0,100.0,0.0,100.0,
13263,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1270,100.0,,0.0,100.0,0.0,100.0,
13264,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1271,0.0,,0.0,0.0,0.0,0.0,
13265,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1274,0.0,,0.0,0.0,0.0,0.0,
13266,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1275,0.0,,0.0,0.0,0.0,0.0,
13267,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1277,0.0,,0.0,0.0,0.0,0.0,
13268,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1281,0.0,,0.0,0.0,0.0,0.0,
13269,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1282,100.0,,0.0,100.0,0.0,100.0,
13270,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1283,0.0,,0.0,0.0,0.0,0.0,
13271,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1284,100.0,,100.0,100.0,100.0,0.0,
13272,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1285,0.0,,0.0,0.0,0.0,0.0,
13273,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1286,100.0,,100.0,100.0,100.0,0.0,
13274,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1287,100.0,,0.0,100.0,0.0,100.0,
13275,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1289,100.0,,0.0,100.0,0.0,100.0,
13276,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1290,0.0,,0.0,0.0,0.0,0.0,
13277,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1291,0.0,,0.0,0.0,0.0,0.0,
13278,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1292,0.0,,100.0,0.0,100.0,-100.0,
13279,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1293,100.0,,100.0,100.0,100.0,0.0,
13280,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1294,100.0,,0.0,100.0,0.0,100.0,
13281,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1295,0.0,,0.0,0.0,0.0,0.0,
13282,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1296,0.0,,0.0,0.0,0.0,0.0,
13283,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1297,100.0,,0.0,100.0,0.0,100.0,
13284,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1299,0.0,,0.0,0.0,0.0,0.0,
13285,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1301,100.0,,0.0,100.0,0.0,100.0,
13286,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1309,0.0,,0.0,0.0,0.0,0.0,
13287,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1310,0.0,,0.0,0.0,0.0,0.0,
13288,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1311,0.0,,100.0,0.0,100.0,-100.0,
13289,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1312,100.0,,0.0,100.0,0.0,100.0,
13290,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1313,100.0,,0.0,100.0,0.0,100.0,
13291,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1314,0.0,,100.0,0.0,100.0,-100.0,
13292,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1315,100.0,,0.0,100.0,0.0,100.0,
13293,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1316,0.0,,100.0,0.0,100.0,-100.0,
13294,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1318,0.0,,0.0,0.0,0.0,0.0,
13295,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1319,100.0,,0.0,100.0,0.0,100.0,
13296,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1320,100.0,,0.0,100.0,0.0,100.0,
13297,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1321,0.0,,0.0,0.0,0.0,0.0,
13298,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1323,0.0,,0.0,0.0,0.0,0.0,
13299,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1325,100.0,,0.0,100.0,0.0,100.0,
13300,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1328,100.0,,0.0,100.0,0.0,100.0,
13301,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1329,0.0,,0.0,0.0,0.0,0.0,
13302,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1331,100.0,,100.0,100.0,100.0,0.0,
13303,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1332,0.0,,0.0,0.0,0.0,0.0,
13304,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1333,0.0,,100.0,0.0,100.0,-100.0,
13305,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1334,100.0,,0.0,100.0,0.0,100.0,
13306,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1335,0.0,,0.0,0.0,0.0,0.0,
13307,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1336,0.0,,0.0,0.0,0.0,0.0,
13308,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1340,100.0,,0.0,100.0,0.0,100.0,
13309,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1341,0.0,,0.0,0.0,0.0,0.0,
13310,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1342,100.0,,0.0,100.0,0.0,100.0,
13311,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1343,0.0,,0.0,0.0,0.0,0.0,
13312,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1344,0.0,,0.0,0.0,0.0,0.0,
13313,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1345,100.0,,0.0,100.0,0.0,100.0,
13314,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1352,0.0,,0.0,0.0,0.0,0.0,
13315,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1353,100.0,,100.0,100.0,100.0,0.0,
13316,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1356,0.0,,0.0,0.0,0.0,0.0,
13317,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1357,100.0,,0.0,100.0,0.0,100.0,
13318,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1359,0.0,,0.0,0.0,0.0,0.0,
13319,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1361,0.0,,0.0,0.0,0.0,0.0,
13320,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1362,0.0,,100.0,0.0,100.0,-100.0,
13321,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1365,100.0,,0.0,100.0,0.0,100.0,
13322,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1367,0.0,,0.0,0.0,0.0,0.0,
13323,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1368,100.0,,0.0,100.0,0.0,100.0,
13324,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1369,100.0,,0.0,100.0,0.0,100.0,
13325,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1370,100.0,,100.0,100.0,100.0,0.0,
13326,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1372,0.0,,0.0,0.0,0.0,0.0,
13327,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1373,0.0,,0.0,0.0,0.0,0.0,
13328,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1374,100.0,,100.0,100.0,100.0,0.0,
13329,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1375,0.0,,0.0,0.0,0.0,0.0,
13330,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1376,100.0,,0.0,100.0,0.0,100.0,
13331,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1377,0.0,,0.0,0.0,0.0,0.0,
13332,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1379,0.0,,0.0,0.0,0.0,0.0,
13333,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1380,100.0,,0.0,100.0,0.0,100.0,
13334,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1381,100.0,,100.0,100.0,100.0,0.0,
13335,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1382,0.0,,0.0,0.0,0.0,0.0,
13336,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1383,100.0,,0.0,100.0,0.0,100.0,
13337,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1384,100.0,,0.0,100.0,0.0,100.0,
13338,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1385,100.0,,0.0,100.0,0.0,100.0,
13339,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1386,0.0,,0.0,0.0,0.0,0.0,
13340,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1387,0.0,,0.0,0.0,0.0,0.0,
13341,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1388,100.0,,0.0,100.0,0.0,100.0,
13342,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1389,0.0,,0.0,0.0,0.0,0.0,
13343,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1390,100.0,,0.0,100.0,0.0,100.0,
13344,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1391,0.0,,0.0,0.0,0.0,0.0,
13345,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1393,0.0,,0.0,0.0,0.0,0.0,
13346,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1396,100.0,,0.0,100.0,0.0,100.0,
13347,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1398,100.0,,0.0,100.0,0.0,100.0,
13348,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1399,100.0,,0.0,100.0,0.0,100.0,
13349,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1407,100.0,,0.0,100.0,0.0,100.0,
13350,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1408,100.0,,0.0,100.0,0.0,100.0,
13351,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1409,100.0,,0.0,100.0,0.0,100.0,
13352,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1413,100.0,,0.0,100.0,0.0,100.0,
13353,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1415,0.0,,0.0,0.0,0.0,0.0,
13354,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1419,0.0,,0.0,0.0,0.0,0.0,
13355,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1430,0.0,,0.0,0.0,0.0,0.0,
13356,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1431,0.0,,0.0,0.0,0.0,0.0,
13357,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1433,100.0,,100.0,100.0,100.0,0.0,
13358,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1443,100.0,,100.0,100.0,100.0,0.0,
13359,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1444,100.0,,0.0,100.0,0.0,100.0,
13360,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1449,100.0,,100.0,100.0,100.0,0.0,
13361,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1450,0.0,,0.0,0.0,0.0,0.0,
13362,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1451,0.0,,0.0,0.0,0.0,0.0,
13363,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1453,0.0,,0.0,0.0,0.0,0.0,
13364,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1454,100.0,,0.0,100.0,0.0,100.0,
13365,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1457,0.0,,0.0,0.0,0.0,0.0,
13366,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1460,100.0,,100.0,100.0,100.0,0.0,
13367,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1461,0.0,,100.0,0.0,100.0,-100.0,
13368,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1463,100.0,,0.0,100.0,0.0,100.0,
13369,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1464,100.0,,100.0,100.0,100.0,0.0,
13370,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1466,100.0,,100.0,100.0,100.0,0.0,
13371,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1469,100.0,,100.0,100.0,100.0,0.0,
13372,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1470,0.0,,0.0,0.0,0.0,0.0,
13373,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1472,0.0,,0.0,0.0,0.0,0.0,
13374,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1475,0.0,,100.0,0.0,100.0,-100.0,
13375,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1476,100.0,,0.0,100.0,0.0,100.0,
13376,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1477,0.0,,0.0,0.0,0.0,0.0,
13377,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1478,0.0,,0.0,0.0,0.0,0.0,
13378,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1479,100.0,,0.0,100.0,0.0,100.0,
13379,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1480,100.0,,0.0,100.0,0.0,100.0,
13380,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1481,100.0,,0.0,100.0,0.0,100.0,
13381,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1482,100.0,,0.0,100.0,0.0,100.0,
13382,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1483,0.0,,0.0,0.0,0.0,0.0,
13383,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1484,100.0,,0.0,100.0,0.0,100.0,
13384,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1485,0.0,,0.0,0.0,0.0,0.0,
13385,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1486,100.0,,0.0,100.0,0.0,100.0,
13386,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1487,0.0,,0.0,0.0,0.0,0.0,
13387,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1488,100.0,,0.0,100.0,0.0,100.0,
13388,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1489,0.0,,0.0,0.0,0.0,0.0,
13389,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1491,100.0,,0.0,100.0,0.0,100.0,
13390,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1493,100.0,,0.0,100.0,0.0,100.0,
13391,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1494,100.0,,0.0,100.0,0.0,100.0,
13392,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1495,0.0,,0.0,0.0,0.0,0.0,
13393,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1496,100.0,,0.0,100.0,0.0,100.0,
13394,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1497,0.0,,0.0,0.0,0.0,0.0,
13395,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1499,100.0,,0.0,100.0,0.0,100.0,
13396,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1254,0.0,,0.0,0.0,0.0,0.0,
13397,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1255,100.0,,100.0,100.0,100.0,0.0,
13398,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1278,0.0,,100.0,0.0,100.0,-100.0,
13399,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1279,0.0,,0.0,0.0,0.0,0.0,
13400,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1280,0.0,,0.0,0.0,0.0,0.0,
13401,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1298,100.0,,100.0,100.0,100.0,0.0,
13402,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1303,0.0,,0.0,0.0,0.0,0.0,
13403,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1304,0.0,,0.0,0.0,0.0,0.0,
13404,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1305,0.0,,0.0,0.0,0.0,0.0,
13405,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1338,0.0,,0.0,0.0,0.0,0.0,
13406,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1346,0.0,,0.0,0.0,0.0,0.0,
13407,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1347,0.0,,0.0,0.0,0.0,0.0,
13408,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1348,0.0,,0.0,0.0,0.0,0.0,
13409,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1349,0.0,,0.0,0.0,0.0,0.0,
13410,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1351,0.0,,0.0,0.0,0.0,0.0,
13411,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1366,0.0,,0.0,0.0,0.0,0.0,
13412,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1392,0.0,,100.0,0.0,100.0,-100.0,
13413,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1394,0.0,,0.0,0.0,0.0,0.0,
13414,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1395,100.0,,100.0,100.0,100.0,0.0,
13415,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1397,0.0,,0.0,0.0,0.0,0.0,
13416,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1405,0.0,,0.0,0.0,0.0,0.0,
13417,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1406,0.0,,0.0,0.0,0.0,0.0,
13418,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1410,100.0,,100.0,100.0,100.0,0.0,
13419,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1416,100.0,,0.0,100.0,0.0,100.0,
13420,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1418,100.0,,100.0,100.0,100.0,0.0,
13421,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1420,0.0,,0.0,0.0,0.0,0.0,
13422,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1421,100.0,,0.0,100.0,0.0,100.0,
13423,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1422,0.0,,0.0,0.0,0.0,0.0,
13424,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1424,100.0,,100.0,100.0,100.0,0.0,
13425,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1426,100.0,,0.0,100.0,0.0,100.0,
13426,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1427,100.0,,0.0,100.0,0.0,100.0,
13427,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1428,0.0,,0.0,0.0,0.0,0.0,
13428,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1429,0.0,,100.0,0.0,100.0,-100.0,
13429,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1434,0.0,,0.0,0.0,0.0,0.0,
13430,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1435,0.0,,0.0,0.0,0.0,0.0,
13431,InternVL3.5‑8B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1436,100.0,,0.0,100.0,0.0,100.0,
