,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type
2455,383,528062000,yes,0.75,2.48,2025-11-28T23:04:51.304290,dd0f9986_20251128_222537,Are they in the kitchen?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,are they
2456,383,528062000,yes,0.75,2.9,2025-12-03T22:19:19.250556,f616d5c7_20251203_212223,Are they in the kitchen?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,are they
2457,383,528062000,yes,1.0,1.36,2025-11-25T21:05:50.732579,d1548553_20251125_202324,Are they in the kitchen?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,are they
2458,383,528062000,no,0.5,2.81,2025-12-05T15:45:04.363956,2e184452_20251205_141511_cleaned,Are they in the kitchen?,yes/no,,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,are they
2459,384,380143002,yes,0.25,3.3,2025-11-24T14:04:14.743709,0756a860_20251124_133827,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2460,384,380143002,yes,0.75,2.55,2025-12-10T23:36:35.561086,02f952bb_20251210_230336,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2461,384,380143002,yes,0.75,3.19,2025-12-08T16:15:03.240092,14d2420f_20251208_150302,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2463,384,380143002,yes,0.75,2.26,2025-12-02T10:48:45.926467,29127478_20251202_100107,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2464,384,380143002,They are playing.,0.75,3.48,2025-11-26T09:11:52.307891,218b2db5_20251126_084136,Are they playing?,yes/no,놀고 있다.,They are playing.,they are playing,0.0,12.6,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2465,384,380143002,Yes,0.25,1.86,2025-11-26T15:24:55.538547,3238ebaf_20251126_140604,Are they playing?,yes/no,,Yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2466,384,380143002,yes,1.0,3.02,2025-12-05T23:37:47.439440,3a36e078_20251205_225238,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2467,384,380143002,no,0.75,2.53,2025-11-27T14:53:25.488221,5d843d39_20251127_141921,Are they playing?,yes/no,아니요,no,no,0.0,73.4,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2468,384,380143002,yes,0.25,3.7,2025-12-11T00:55:52.791342,60de6bd6_20251210_170035,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2469,384,380143002,yes,0.5,1.72,2025-11-25T14:48:14.041692,6b3a1a8d_20251125_135446,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2470,384,380143002,yes,0.5,6.72,2025-12-04T21:56:00.109643,73df43f3_20251204_210431,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2471,384,380143002,no,0.5,3.69,2025-12-13T14:32:51.285205,74d408e5_20251213_134035,Are they playing?,yes/no,아니요,no,no,0.0,73.4,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2472,384,380143002,yes,0.5,8.75,2025-12-09T17:11:01.668812,9c5d09f3_20251209_121033,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2473,384,380143002,no,0.25,2.08,2025-12-10T19:53:19.545438,825ff3e9_20251210_192335,Are they playing?,yes/no,,no,no,0.0,73.4,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2474,384,380143002,yes,1.0,3.95,2025-12-12T00:29:05.934373,a5909497_20251211_232822,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2475,384,380143002,yes,0.25,3.29,2025-11-27T20:12:30.469398,b9b2cb98_20251127_193952,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2476,384,380143002,yes,1.0,3.38,2025-11-28T23:04:54.873730,dd0f9986_20251128_222537,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2477,384,380143002,yes,0.75,2.21,2025-12-03T22:19:21.746200,f616d5c7_20251203_212223,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2478,384,380143002,yes,1.0,1.26,2025-11-25T21:05:52.220678,d1548553_20251125_202324,Are they playing?,yes/no,네,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2479,384,380143002,yes,0.25,3.33,2025-12-05T15:45:07.989628,2e184452_20251205_141511_cleaned,Are they playing?,yes/no,,yes,yes,100.0,100.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are they
2480,385,550432000,yes,0.75,4.13,2025-11-24T14:04:19.066457,0756a860_20251124_133827,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2481,385,550432000,no,0.75,7.46,2025-12-10T23:36:43.197348,02f952bb_20251210_230336,Could a cactus grow in this climate?,yes/no,아니요,no,no,100.0,92.0,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2482,385,550432000,I don't think it can grow because it's too cold.,0.75,8.62,2025-12-08T16:15:12.061447,14d2420f_20251208_150302,Could a cactus grow in this climate?,yes/no,추워서 못 자랄 것 같네요,I don't think it can grow because it's too cold.,i dont think it can grow because its too cold,0.0,6.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2484,385,550432000,yes,0.75,4.77,2025-12-02T10:48:50.924893,29127478_20251202_100107,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2485,385,550432000,yes,0.75,2.47,2025-11-26T09:11:54.969242,218b2db5_20251126_084136,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2486,385,550432000,Yes,0.25,2.43,2025-11-26T15:24:58.168842,3238ebaf_20251126_140604,Could a cactus grow in this climate?,yes/no,,Yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2487,385,550432000,yes,1.0,4.11,2025-12-05T23:37:51.810096,3a36e078_20251205_225238,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2488,385,550432000,no,0.5,3.06,2025-11-27T14:53:28.822111,5d843d39_20251127_141921,Could a cactus grow in this climate?,yes/no,아니요,no,no,100.0,92.0,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2489,385,550432000,yes,0.75,6.84,2025-12-11T00:55:59.907595,60de6bd6_20251210_170035,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2490,385,550432000,yes,0.5,3.37,2025-11-25T14:48:17.643432,6b3a1a8d_20251125_135446,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2491,385,550432000,yes,0.5,3.73,2025-12-04T21:56:04.072868,73df43f3_20251204_210431,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2492,385,550432000,Yes,0.25,5.98,2025-12-13T14:32:57.499516,74d408e5_20251213_134035,Could a cactus grow in this climate?,yes/no,예,Yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2493,385,550432000,yes,0.25,98.46,2025-12-09T17:12:40.676031,9c5d09f3_20251209_121033,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2494,385,550432000,yes,0.25,2.35,2025-12-10T19:53:22.259366,825ff3e9_20251210_192335,Could a cactus grow in this climate?,yes/no,,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2495,385,550432000,yes,1.0,5.73,2025-12-12T00:29:11.922005,a5909497_20251211_232822,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2496,385,550432000,yes,0.25,3.79,2025-11-27T20:12:34.471141,b9b2cb98_20251127_193952,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2497,385,550432000,yes,1.0,3.76,2025-11-28T23:04:58.824486,dd0f9986_20251128_222537,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2498,385,550432000,yes,0.75,3.96,2025-12-03T22:19:25.985148,f616d5c7_20251203_212223,Could a cactus grow in this climate?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2499,385,550432000,No.,0.25,2.06,2025-11-25T21:05:54.593712,d1548553_20251125_202324,Could a cactus grow in this climate?,yes/no,아니오,No.,no,100.0,92.0,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2500,385,550432000,yes,0.5,4.47,2025-12-05T15:45:12.730376,2e184452_20251205_141511_cleaned,Could a cactus grow in this climate?,yes/no,,yes,yes,100.0,81.4,"['yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,could
2501,386,404437001,No.,1.0,4.73,2025-11-24T14:04:24.023514,0756a860_20251124_133827,Could the bear be tame?,yes/no,아니오,No.,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2502,386,404437001,It seems like they're thinking about who to tame.,0.75,10.95,2025-12-10T23:36:54.342066,02f952bb_20251210_230336,Could the bear be tame?,yes/no,누구를 길들일지 고민중인듯,It seems like they're thinking about who to tame.,it seems like theyre thinking about who to tame,0.0,13.5,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2503,386,404437001,no,1.0,7.19,2025-12-08T16:15:19.463919,14d2420f_20251208_150302,Could the bear be tame?,yes/no,아니요,no,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2505,386,404437001,yes,1.0,2.37,2025-12-02T10:48:53.499378,29127478_20251202_100107,Could the bear be tame?,yes/no,네,yes,yes,100.0,84.0,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2506,386,404437001,No.,1.0,3.1,2025-11-26T09:11:58.268044,218b2db5_20251126_084136,Could the bear be tame?,yes/no,아니오,No.,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2507,386,404437001,Yes,0.25,3.74,2025-11-26T15:25:02.096186,3238ebaf_20251126_140604,Could the bear be tame?,yes/no,,Yes,yes,100.0,84.0,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2508,386,404437001,yes,0.75,4.79,2025-12-05T23:37:56.887978,3a36e078_20251205_225238,Could the bear be tame?,yes/no,네,yes,yes,100.0,84.0,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2509,386,404437001,no,1.0,3.27,2025-11-27T14:53:32.348516,5d843d39_20251127_141921,Could the bear be tame?,yes/no,아니요,no,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2510,386,404437001,no,0.25,6.07,2025-12-11T00:56:06.258881,60de6bd6_20251210_170035,Could the bear be tame?,yes/no,아니요,no,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2511,386,404437001,No.,0.5,9.72,2025-11-25T14:48:27.588749,6b3a1a8d_20251125_135446,Could the bear be tame?,yes/no,아니오,No.,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2512,386,404437001,yes,0.5,3.22,2025-12-04T21:56:07.560986,73df43f3_20251204_210431,Could the bear be tame?,yes/no,네,yes,yes,100.0,84.0,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2513,386,404437001,no,0.75,6.8,2025-12-13T14:33:04.553006,74d408e5_20251213_134035,Could the bear be tame?,yes/no,아니요,no,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2514,386,404437001,No.,1.0,4.74,2025-12-09T17:12:46.091965,9c5d09f3_20251209_121033,Could the bear be tame?,yes/no,아니오,No.,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2515,386,404437001,yes,0.75,2.17,2025-12-10T19:53:24.632963,825ff3e9_20251210_192335,Could the bear be tame?,yes/no,,yes,yes,100.0,84.0,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2516,386,404437001,I think I can raise it.,0.25,24.28,2025-12-12T00:29:36.422812,a5909497_20251211_232822,Could the bear be tame?,yes/no,아마도 기를 수 있을 것 같다,I think I can raise it.,i think i can raise it,0.0,22.1,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2517,386,404437001,I don't know.,0.5,5.6,2025-11-27T20:12:40.301968,b9b2cb98_20251127_193952,Could the bear be tame?,yes/no,모르겠다,I don't know.,i dont know,0.0,26.8,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2518,386,404437001,No.,1.0,3.01,2025-11-28T23:05:02.032395,dd0f9986_20251128_222537,Could the bear be tame?,yes/no,아니오,No.,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2519,386,404437001,yes,0.75,2.46,2025-12-03T22:19:28.645591,f616d5c7_20251203_212223,Could the bear be tame?,yes/no,네,yes,yes,100.0,84.0,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2520,386,404437001,No.,0.75,3.23,2025-11-25T21:05:58.065475,d1548553_20251125_202324,Could the bear be tame?,yes/no,아니오,No.,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2521,386,404437001,no,0.75,4.07,2025-12-05T15:45:17.029205,2e184452_20251205_141511_cleaned,Could the bear be tame?,yes/no,,no,no,100.0,89.3,"['yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes']",no,Humans,humans,inst blind,could
2522,387,460927006,yes,0.25,8.6,2025-11-24T14:04:32.918934,0756a860_20251124_133827,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2523,387,460927006,no,0.75,9.96,2025-12-10T23:37:04.487878,02f952bb_20251210_230336,Could this animal be someone's pet?,yes/no,아니요,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2524,387,460927006,"No, it seems like it will be eaten.",1.0,6.23,2025-12-08T16:15:25.904430,14d2420f_20251208_150302,Could this animal be someone's pet?,yes/no,아니요 잡아먹힐듯,"No, it seems like it will be eaten.",no it seems like it will be eaten,0.0,25.3,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2526,387,460927006,yes,1.0,3.15,2025-12-02T10:48:56.875577,29127478_20251202_100107,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2527,387,460927006,yes,0.75,3.08,2025-11-26T09:12:01.538707,218b2db5_20251126_084136,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2528,387,460927006,Yes,0.25,2.82,2025-11-26T15:25:05.116268,3238ebaf_20251126_140604,Could this animal be someone's pet?,yes/no,,Yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2529,387,460927006,yes,1.0,3.35,2025-12-05T23:38:00.479295,3a36e078_20251205_225238,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2530,387,460927006,no,0.75,2.72,2025-11-27T14:53:36.068934,5d843d39_20251127_141921,Could this animal be someone's pet?,yes/no,아니요,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2531,387,460927006,yes,0.75,4.79,2025-12-11T00:56:11.291005,60de6bd6_20251210_170035,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2532,387,460927006,yes,0.5,3.16,2025-11-25T14:48:30.947089,6b3a1a8d_20251125_135446,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2533,387,460927006,yes,0.5,5.93,2025-12-04T21:56:13.740661,73df43f3_20251204_210431,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2534,387,460927006,Yes,1.0,5.54,2025-12-13T14:33:10.351450,74d408e5_20251213_134035,Could this animal be someone's pet?,yes/no,예,Yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2535,387,460927006,No.,0.5,3.37,2025-12-09T17:12:50.190460,9c5d09f3_20251209_121033,Could this animal be someone's pet?,yes/no,아니오,No.,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2536,387,460927006,no,0.75,2.91,2025-12-10T19:53:27.857240,825ff3e9_20251210_192335,Could this animal be someone's pet?,yes/no,,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2537,387,460927006,yes,1.0,8.76,2025-12-12T00:29:45.499611,a5909497_20251211_232822,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2538,387,460927006,I don't know.,0.5,4.31,2025-11-27T20:12:44.838090,b9b2cb98_20251127_193952,Could this animal be someone's pet?,yes/no,모른다.,I don't know.,i dont know,0.0,28.3,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2539,387,460927006,yes,1.0,3.02,2025-11-28T23:05:05.247577,dd0f9986_20251128_222537,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2540,387,460927006,yes,0.75,2.66,2025-12-03T22:19:31.587560,f616d5c7_20251203_212223,Could this animal be someone's pet?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2541,387,460927006,No.,1.0,2.31,2025-11-25T21:06:00.580233,d1548553_20251125_202324,Could this animal be someone's pet?,yes/no,아니오,No.,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2542,387,460927006,no,0.5,3.85,2025-12-05T15:45:21.216238,2e184452_20251205_141511_cleaned,Could this animal be someone's pet?,yes/no,,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,could
2543,388,458702007,yes,0.5,2.85,2025-11-24T14:04:35.980680,0756a860_20251124_133827,Could there be a vending machine?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,could
