,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type,new_question_type
1820,353,531086004,Yes,0.25,4.4,2025-12-13T14:28:20.904910,74d408e5_20251213_134035,Are there any magnets on the fridge?,yes/no,예,Yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1821,353,531086004,yes,0.75,2.87,2025-12-09T17:07:14.866838,9c5d09f3_20251209_121033,Are there any magnets on the fridge?,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1822,353,531086004,yes,0.75,6.21,2025-12-10T19:51:00.731668,825ff3e9_20251210_192335,Are there any magnets on the fridge?,yes/no,,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1823,353,531086004,yes,0.75,8.3,2025-12-12T00:24:51.215703,a5909497_20251211_232822,Are there any magnets on the fridge?,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1824,353,531086004,yes,0.5,2.79,2025-11-27T20:09:35.310350,b9b2cb98_20251127_193952,Are there any magnets on the fridge?,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1825,353,531086004,yes,1.0,2.85,2025-11-28T23:02:40.839268,dd0f9986_20251128_222537,Are there any magnets on the fridge?,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1826,353,531086004,yes,0.75,3.91,2025-12-03T22:16:43.087066,f616d5c7_20251203_212223,Are there any magnets on the fridge?,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1827,353,531086004,yes,0.75,2.91,2025-11-25T21:04:24.541633,d1548553_20251125_202324,Are there any magnets on the fridge?,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1828,353,531086004,yes,0.5,2.83,2025-12-05T15:42:31.670024,2e184452_20251205_141511_cleaned,Are there any magnets on the fridge?,yes/no,,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are there any,Yes/No
1829,354,315621001,yes,1.0,3.26,2025-11-24T14:02:15.301247,0756a860_20251124_133827,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1830,354,315621001,yes,0.5,4.38,2025-12-10T23:33:58.447072,02f952bb_20251210_230336,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1831,354,315621001,It seems so.,0.05,4.42,2025-12-08T16:11:19.485530,14d2420f_20251208_150302,Is this a popular location?,yes/no,그런 것 같아요,It seems so.,it seems so,0.0,0.36198872327804565,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1833,354,315621001,yes,0.75,2.42,2025-12-02T10:46:24.442450,29127478_20251202_100107,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1834,354,315621001,yes,1.0,4.11,2025-11-26T09:10:10.031299,218b2db5_20251126_084136,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1835,354,315621001,Yes,0.25,2.89,2025-11-26T15:19:55.477397,3238ebaf_20251126_140604,Is this a popular location?,yes/no,,Yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1836,354,315621001,yes,1.0,3.4,2025-12-05T23:35:17.798675,3a36e078_20251205_225238,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1837,354,315621001,yes,0.5,3.75,2025-11-27T14:51:04.622437,5d843d39_20251127_141921,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1838,354,315621001,yes,0.75,5.49,2025-12-11T00:52:51.594549,60de6bd6_20251210_170035,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1839,354,315621001,yes,0.5,2.29,2025-11-25T14:45:39.178816,6b3a1a8d_20251125_135446,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1840,354,315621001,yes,0.75,4.04,2025-12-04T21:52:55.386656,73df43f3_20251204_210431,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1841,354,315621001,no,0.05,4.0,2025-12-13T14:28:25.259035,74d408e5_20251213_134035,Is this a popular location?,yes/no,아니요,no,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1842,354,315621001,No.,0.25,3.39,2025-12-09T17:07:18.671686,9c5d09f3_20251209_121033,Is this a popular location?,yes/no,아니오,No.,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1843,354,315621001,no,0.25,3.05,2025-12-10T19:51:03.987299,825ff3e9_20251210_192335,Is this a popular location?,yes/no,,no,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1844,354,315621001,no,0.75,5.49,2025-12-12T00:24:56.919845,a5909497_20251211_232822,Is this a popular location?,yes/no,아니요,no,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1845,354,315621001,I don't know.,0.25,6.15,2025-11-27T20:09:41.680869,b9b2cb98_20251127_193952,Is this a popular location?,yes/no,모릅니다.,I don't know.,i dont know,0.0,0.2833020091056824,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1846,354,315621001,yes,1.0,2.5,2025-11-28T23:02:43.527703,dd0f9986_20251128_222537,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1847,354,315621001,yes,0.75,8.31,2025-12-03T22:16:51.694147,f616d5c7_20251203_212223,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1848,354,315621001,yes,1.0,1.85,2025-11-25T21:04:26.605800,d1548553_20251125_202324,Is this a popular location?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1849,354,315621001,yes,0.75,3.32,2025-12-05T15:42:35.267027,2e184452_20251205_141511_cleaned,Is this a popular location?,yes/no,,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this a,Yes/No
1850,355,53838004,Seat,0.75,3.92,2025-11-24T14:02:19.424751,0756a860_20251124_133827,What is on the plane?,other,좌석,Seat,seat,0.0,0.33942500948905946,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1851,355,53838004,flight attendant,1.0,4.32,2025-12-10T23:34:02.952285,02f952bb_20251210_230336,What is on the plane?,other,승무원,flight attendant,flight attendant,0.0,0.25683230459690093,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1852,355,53838004,There are seats on the plane.,1.0,17.92,2025-12-08T16:11:37.622017,14d2420f_20251208_150302,What is on the plane?,other,기내 좌석이 있어요,There are seats on the plane.,there are seats on the plane,0.0,0.1567416351288557,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1854,355,53838004,Passenger,0.75,4.57,2025-12-02T10:46:29.208085,29127478_20251202_100107,What is on the plane?,other,손님,Passenger,passenger,0.0,0.32245332598686216,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1855,355,53838004,Passenger,1.0,4.14,2025-11-26T09:10:14.364563,218b2db5_20251126_084136,What is on the plane?,other,승객,Passenger,passenger,0.0,0.32245332598686216,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1856,355,53838004,Birds,0.25,82.63,2025-11-26T15:21:18.303247,3238ebaf_20251126_140604,What is on the plane?,other,,Birds,birds,0.0,0.3307502448558807,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1857,355,53838004,Passenger,1.0,4.65,2025-12-05T23:35:22.728570,3a36e078_20251205_225238,What is on the plane?,other,승객,Passenger,passenger,0.0,0.32245332598686216,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1858,355,53838004,Passenger,0.5,3.7,2025-11-27T14:51:08.627015,5d843d39_20251127_141921,What is on the plane?,other,승객,Passenger,passenger,0.0,0.32245332598686216,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1859,355,53838004,people,0.75,6.78,2025-12-11T00:52:58.589067,60de6bd6_20251210_170035,What is on the plane?,other,사람,people,people,0.6666666666666666,0.46122974902391434,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1860,355,53838004,flight attendant,0.5,4.05,2025-11-25T14:45:43.419123,6b3a1a8d_20251125_135446,What is on the plane?,other,승무원,flight attendant,flight attendant,0.0,0.25683230459690093,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1861,355,53838004,Pilot,1.0,6.53,2025-12-04T21:53:02.163197,73df43f3_20251204_210431,What is on the plane?,other,조종사,Pilot,pilot,0.0,0.29640375524759294,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1862,355,53838004,flight attendant,1.0,6.22,2025-12-13T14:28:31.680751,74d408e5_20251213_134035,What is on the plane?,other,승무원,flight attendant,flight attendant,0.0,0.25683230459690093,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1863,355,53838004,Passenger,0.75,3.38,2025-12-09T17:07:22.411150,9c5d09f3_20251209_121033,What is on the plane?,other,승객,Passenger,passenger,0.0,0.32245332598686216,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1864,355,53838004,people,0.75,4.57,2025-12-10T19:51:08.846267,825ff3e9_20251210_192335,What is on the plane?,other,,people,people,0.6666666666666666,0.46122974902391434,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1865,355,53838004,people,0.5,7.6,2025-12-12T00:25:04.803677,a5909497_20251211_232822,What is on the plane?,other,사람,people,people,0.6666666666666666,0.46122974902391434,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1866,355,53838004,in-flight meal,0.5,5.87,2025-11-27T20:09:47.778987,b9b2cb98_20251127_193952,What is on the plane?,other,기내식,in-flight meal,inflight meal,0.0,0.17029585763812066,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1867,355,53838004,Passenger,1.0,4.55,2025-11-28T23:02:48.266339,dd0f9986_20251128_222537,What is on the plane?,other,승객,Passenger,passenger,0.0,0.32245332598686216,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1868,355,53838004,people,0.75,3.35,2025-12-03T22:16:55.334942,f616d5c7_20251203_212223,What is on the plane?,other,사람,people,people,0.6666666666666666,0.46122974902391434,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1869,355,53838004,Passenger,0.75,3.15,2025-11-25T21:04:29.970426,d1548553_20251125_202324,What is on the plane?,other,승객,Passenger,passenger,0.0,0.32245332598686216,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1870,355,53838004,in-flight meal,0.5,10.88,2025-12-05T15:42:46.440859,2e184452_20251205_141511_cleaned,What is on the plane?,other,기내식,in-flight meal,inflight meal,0.0,0.17029585763812066,"['people', 'sunlight', 'ice', 'sun', 'american flag', 'water vapor', 'light', 'smoke', 'passengers', 'people']",people,Humans,humans,inst blind,what is on the,Attribute/Object
1871,356,232684002,Necklace,0.25,4.11,2025-11-24T14:02:23.739157,0756a860_20251124_133827,What is around the man's neck?,other,목걸이,Necklace,necklace,1.0,0.9665224552154541,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1872,356,232684002,Necklace,0.5,6.95,2025-12-10T23:34:10.084786,02f952bb_20251210_230336,What is around the man's neck?,other,목걸이,Necklace,necklace,1.0,0.9665224552154541,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1873,356,232684002,There is a scarf.,1.0,8.27,2025-12-08T16:11:46.214981,14d2420f_20251208_150302,What is around the man's neck?,other,목도리가 있어요,There is a scarf.,there is a scarf,0.0,0.3852703869342804,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1875,356,232684002,Scarf,0.75,3.89,2025-12-02T10:46:33.304847,29127478_20251202_100107,What is around the man's neck?,other,스카프,Scarf,scarf,0.0,0.4951318860054016,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1876,356,232684002,necklace5,1.0,8.07,2025-11-26T09:10:22.638431,218b2db5_20251126_084136,What is around the man's neck?,other,목걸이5,necklace5,necklace5,0.0,0.808573305606842,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1877,356,232684002,Necklace,0.25,59.86,2025-11-26T15:22:18.368448,3238ebaf_20251126_140604,What is around the man's neck?,other,,Necklace,necklace,1.0,0.9665224552154541,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1878,356,232684002,Necklace,0.75,5.12,2025-12-05T23:35:28.135067,3a36e078_20251205_225238,What is around the man's neck?,other,목걸이,Necklace,necklace,1.0,0.9665224552154541,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1879,356,232684002,scarf,0.5,5.03,2025-11-27T14:51:13.983275,5d843d39_20251127_141921,What is around the man's neck?,other,목도리,scarf,scarf,0.0,0.4951318860054016,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1880,356,232684002,scarf,0.75,4.38,2025-12-11T00:53:03.338416,60de6bd6_20251210_170035,What is around the man's neck?,other,목도리,scarf,scarf,0.0,0.4951318860054016,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1881,356,232684002,Tie,0.5,7.18,2025-11-25T14:45:50.798299,6b3a1a8d_20251125_135446,What is around the man's neck?,other,넥타이,Tie,tie,0.0,0.370883709192276,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1882,356,232684002,Mala,0.75,9.29,2025-12-04T21:53:11.669244,73df43f3_20251204_210431,What is around the man's neck?,other,마우라,Mala,mala,0.0,0.30118821263313295,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1883,356,232684002,Necklace,0.75,16.28,2025-12-13T14:28:48.218917,74d408e5_20251213_134035,What is around the man's neck?,other,목걸이,Necklace,necklace,1.0,0.9665224552154541,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1884,356,232684002,Shirt collar,0.5,18.59,2025-12-09T17:07:41.367551,9c5d09f3_20251209_121033,What is around the man's neck?,other,셔츠카라,Shirt collar,shirt collar,0.0,0.48548772633075715,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1885,356,232684002,scarf,0.5,7.69,2025-12-10T19:51:16.822778,825ff3e9_20251210_192335,What is around the man's neck?,other,,scarf,scarf,0.0,0.4951318860054016,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1886,356,232684002,Gold necklace,0.75,8.24,2025-12-12T00:25:13.327245,a5909497_20251211_232822,What is around the man's neck?,other,금목걸이,Gold necklace,gold necklace,0.0,0.8308214962482452,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
1887,356,232684002,Point,0.25,10.15,2025-11-27T20:09:58.154475,b9b2cb98_20251127_193952,What is around the man's neck?,other,점,Point,point,0.0,0.13791570216417312,"['necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'necklace', 'beads', 'necklace']",necklace,Humans,humans,inst blind,what is,Attribute/Object
